"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,-0.4152,0,0,-0.4412,0,0,0,0,0,0,0,0,0,-0.1561,0,0,0,0,0,0.449,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,-0.4137,0.2626,0,0,0,0,0,0,0,0,0,0,-0.4675,0,0,0,-0.0921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0.2699,0,0,0,0,0,0.2034,0,0,0,0,-0.1516,0,0,-0.3112,0,0,-0.4572,0,-0.303,0,0,-0.2084,0,0,0,0,0,0.3028,0,0,0,0,0
"A_Cmpn",0,0,0,0,0.3576,0,0,0,0,-0.4159,0,0,0,0,0,0,0,-0.2399,0,0,-0.1484,0,0,-0.2357,0,0,0,0,0,0,0.2894,0,0,-0.3415
"A_Rspct",0,0,0,-0.0161,0,0.3246,0.4539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2731,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,1.1678,0,0,0,0,0,-3.5624,-1.0881,0,0,0,0,0,0,0,0,-1.7033,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,-0.358,0,-0.7209,0,0,0,0,0,0,0,0,0,0,0,0,0.3694,0.621,0,0,0,-0.4604,-1.1189,0,0,0.7869,0,0,0,0.7168,0,0
"C_Prdctv",0.8057,0,-0.3459,0.3454,0,-0.2527,0,0,0,0,0,0,0.1726,0,0.3202,0,0,0,0,-0.3678,-0.1699,0,0,0,-0.08,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3208,0,0.2349,0.2875,0,0,-0.0249,0,0,0,0,0.3589,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0.2581,0,0,1.1276,0,0,0,0,0,0.3108,0.5481,0.1672,0.2066,0,0,0.3709,0,-0.1723,-0.2676,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0.3688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1886,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,-1.7236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648,0,0,0,0,0
"O_IntCur",0,0,0,0,-0.4492,0,0,0,0,0,0,0,0,1.2889,0,0,0,0,0,0,0,0,0,0,0,0.3543,0.3636,0,0,-0.4046,0,0,0,0
"O_AesSens",0,0,0,0,0,2.8981,0,0.8673,0,0,0,0,0,0,0,0,-1.3403,0,0,0,0,0,-0.643,0,0,0,0,0,-0.4837,0,1.4648,0,0,-0.7974
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1074,0,0
"angry",0,0,0,-0.2008,0,0,0.5892,0,-0.42,0,0,0,0,0.619,0,0,0,0.1309,0.0485,-0.4877,0.361,0,0.373,-0.2064,0,0,0.7171,0,0,0.2533,0,0,0,0.541
"sick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1273,0
