"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3377,0.0882,-0.2545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0.2325,0,0,0,0,0,0,0.2114,-0.3096,0,0,0,0,0,0,-0.0604,0,0,0,0,0,0,0,0,0,0,0,0,-0.3672,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405,-0.3132,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0.3482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2958,0,0,0.1916,0,0,0,0,-0.2618,0,0,0,0,0,0,0,0
"A_Rspct",0.189,0,0,0,0,0.3204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0708,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0.237,0,0,0,0,-0.2602,0,0,0,0,0,0.2043,0,0,0,0,0,0,0.1177,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3132,0.132,0,0,0,0.2944,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3439,0,0,0,0,0,-0.2778,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,-0.5371,0,0,0,0,0.8445,-1.3311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3477,0,0,0,0,0,0,0
"N_Depr",0,0,-0.1958,0,0,0,0,0,0,0,0,0,0,0,0,0.3989,0,0,0,0,0,0,0,-0.2746,0,0,0,0.3611,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,1.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1315,0,0,0,0,0
"O_IntCur",0.3136,0,0,0,0,0,0,-0.1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211,0,0,0,0,-0.0156,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0.1953,0,0,0,0,0,0,0,0,0.2649,0,0,0,0,0,0,0,0,0,0,0,0,0.2548,0,0,0
"O_CrtvImag",0,0,0,0,-0.2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716,0,0
"angry",0,0,0,0,0,0,0,0,0,0,0,0.214,0,-0.3487,0,0,0,0.267,0,0,0,0,0.2117,0,0,0,0,0,0,0,0,0,0,0.0532
"sick",0,0,0,0,0,-0.4432,0,0,0,0,0,-0.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527,0
