"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0.2192,0,0,0,0,0,0,0.3736,0,0,0,0.4254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5026
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,-0.2676,0,0,0,0,0,0,-0.2925,0,0,0,0.292,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0.5167,0.4268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2224,0,0,0,0,0,0,0,0,-0.368,-0.6357,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3388,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,-0.1722,0,-0.2001,0,0,0,0,0,0,0,0,0,-0.3338,0,0,0.0801,0.3677,0,0.1484,-0.2289,0.2937,0,0,0,-0.6668,0.2909,0,-0.2375
"A_Trust",0,0,0.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0.2277,0,0.3331,0,0,0,0,0,0,0.3953,0,0.4064,-0.1863,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192,0,0,0,0,0,0,0,0,-0.6624
"C_Rspnbl",0,0,0,0,0,0,0,0,0,-0.4435,0,0,0,0,0,0,0.2832,0,0,0,0,0.47,0,0,0,0.1579,0,0,0,0,0,0,0,0
"N_Anxty",0,0.3403,-0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2439,0,0,0,0,0,0,0,0,0,0.2318,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663,0,0,0,0,0,0
"N_EmoVol",-0.3669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1169,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5466,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0.4083,0.2392,0,0,0,0.3092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3104,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549,0,0
"angry",0,0,0,-0.5045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1688
"sick",-0.414,0,0,0,0,0,0,0,0,0,-0.2377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0
