"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,-0.2174,0,0,0,-0.4232,0,0,-0.3683,0,0.6346,0.6284,0,0.4804,0.3856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",-0.1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1066,0,0,-0.2798,0.2488,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0.2208,0,0,0,0,0,0,0,0,0.6906,0,0,0,0,-0.0355,0,-0.2466,0,0,0,0,-0.2415,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2043,-0.2577,0,0,0,0,0,0,0,0,0,0,0.2705,0
"A_Rspct",0,0,0,0,0,0,0.3813,0,0,0,0,0,0,0,0,-0.3062,0,0,0,0,0,0.1445,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,-0.2649,0,0.4309,0,-0.3324,0,0,0,0,0,0,0,0,-0.0189,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0.5577,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2969,0,-0.0211,0.2086,0,0,0,0,0,0,0.22,0,0
"C_Prdctv",0,0,0,0,0,0,-0.8179,0,0.681,0.073,0,0,0,0.1034,0.3548,0.4018,0,0.2264,0,0,0,-0.2402,-0.1116,0,0.0195,0,0.4987,0,0,0,0,0.6939,0,0.9493
"C_Rspnbl",0,0,0,0,0,0,0,-0.4485,0,-0.3665,0,0,0,0,0,0,0,0.3152,0,0,0,0,0,0,0,-0.0337,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,-0.4103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551,0,0,0,0,0,0,0
"N_Depr",0,0,0,-0.2214,0,0,0,0,0.092,0,0,0.316,0,0,0,0,0.3555,0.3861,0,0,0,0,0,0,0,0,0,0.0183,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.4105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2635,0,-0.0619,0,0,0,0,0
"O_IntCur",-0.8135,0.7069,0,0,-0.1974,0.3393,0,0.2011,0,0,0,-0.148,0,0.2411,0,0,0,0,0,0.3351,-0.4762,0.1616,-0.4555,-0.2857,0,0,0,0.2811,0,-0.0436,0,0,0,0
"O_AesSens",0,0,0,0.2717,0,0,0,0,0,0,-0.2234,0,0.8579,0,0,0,-0.3533,0,0,-0.3417,0,0,0,0,0,0,-0.3167,0,0,0,0.2316,0,0,0
"O_CrtvImag",0,0,-0.6557,0,0,0,0,0,0,-0.1876,0,0,0.9431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2353,0,0
"angry",0,0,0,0,0,0,0,0,0,0,0,0,0,0.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2887,0,-0.4004
"sick",0,0,0,0,0,0,0,0,0,0,0,0.2776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3595,0
