"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0.239,-0.3378,0,0,0.1768,-0.1375,-0.2399,0,-0.5333,-0.3391,0,0,-0.5139,0,0.8218,0.3126,-0.3921,0.6367,0,-0.1162,-0.5829,0,0,0,0.1827,0,0,-0.1769,-0.2399,0.7726,-0.1468,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0.2859,0,0.3296,0,0,0.7319,0,0,0,0.0364,0,-0.2652,0,0,-0.3247,0.2568,0.2256,0,0,0,0,0.1472,0,0,0.4805
"E_EnerLev",0,0,0,0.824,-0.2235,0.7093,0,0.0977,-0.1063,0.1017,0.3081,0.3416,-0.0881,1.3032,-0.519,-1.3038,-0.4629,0,0.0655,-0.2086,0.1492,0,-0.9438,0,0.6187,-0.4572,-0.3451,-0.404,0,-0.1923,-0.5913,-0.0281,1.0798,1.0906
"A_Cmpn",0,-0.1657,-0.1358,0,0,-0.3545,-0.7113,1.1768,0,0,0,0,-0.6177,0,0,0,0.4561,0,0,0.4685,0.5063,0.8048,0,-0.5778,0.0541,0,0,0,0,-0.322,-0.2889,0.2093,0,0
"A_Rspct",0.2209,0,0,0,0,0,0.3697,0.0891,0.2977,0,-0.1183,0.1824,0.1559,0,0,0.0732,0,0.457,-0.1843,0,0.461,0.0197,-0.2596,-0.273,0.0424,0,0,0,0,0,0,0,0,0
"A_Trust",0.5982,0,-0.6039,0,0,0,0,0,0.179,0,0,-0.2371,0,0,0,0,0,0.4146,0,0,0,0,-0.3865,0,0,0.1982,0,0,0,0,0.3283,0,0,0
"C_Org",0,0,0,0.6593,0,-0.1069,0,0,-0.1256,0,0,0,-0.3868,0,0.2617,0,0.0685,0,0,0,0,0,0,0.039,0.4618,0,0,-0.5516,0.2805,0,0.2698,0,0,0.4817
"C_Prdctv",0.1605,0.3367,0,-0.7121,0,0.0557,0,0,0,0,0,0,0.2754,0,0.0987,0,0,0,0,-0.0633,0,0,0,0,-0.4759,0,0.2536,0,0,0,0,0.239,0,-0.5732
"C_Rspnbl",0,-0.2947,0,-0.3269,0.1683,0,0,0,0,-0.274,0,-0.4433,0,0.0127,0,0,-0.0079,0,0.3993,0,0,0.1771,0,0,0,0.118,0.8221,0.7181,0.0175,0.2251,-0.4331,-0.3978,0,-0.8427
"N_Anxty",0.7285,-0.8505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2625,0,0,0,0.5412,0,-0.2158,-0.2981,0,0.6454,0,0,0,0.0575,0,-0.3716,0
"N_Depr",0,0,0,-0.1641,0,0,0,-0.2644,0,0,0,0.1493,-0.1014,0,0.2257,0,0.5082,0,0,0,0,0,0,-0.3058,0,0.3334,0,-0.0338,0,-0.1443,0.16,0,0,0
"N_EmoVol",0,-0.4238,0,0,0,-0.6309,-1.0956,0.1697,0.0489,-0.5594,-0.2945,0,-0.4405,-0.5614,0.2814,0,0.6179,0,0.5013,0,0,0.87,0,-0.5933,0,0,0.4402,0,-0.1289,-0.5348,0.577,0,-0.2546,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,-0.0856,0,0,0,0,0,0,0,0,0,0,0,-0.0885,0,0,0,0,0.2024,0.0488,0,0,0,0
"O_AesSens",0.0829,0,-0.5626,0,0,0.1816,0,0,0.0902,0,0,0,0.2443,0,0,0.0844,-0.2701,0,0.2653,-0.1737,0,0,0,-0.3473,0,0,0,0,0,-0.4075,0.6743,0,0,0
"O_CrtvImag",0,0,0,0,0.4713,0,0,0,0.2254,0,0,0,0,0.1771,0,0,1.5288,-0.1783,0,0,0,0,0,0,0,0,0,0,-0.9159,0,0,-0.0875,0,0
"angry",0.0401,-0.4091,0,0,0,0,0,0,0,0.7167,0.069,0,0.4548,-0.1673,-0.9503,0,0,0,0,0.2301,0,0,0,0,0,0,0.2624,0.3448,0.0379,0,0,0,-0.5352,-0.0556
"sick",0,0,0.6086,0.3622,0,-0.5589,0,0,0,0,0,0.8097,0,0,0,0,0,0,0,0,0.4323,0,0,0,0,0,0,-0.5631,0,0.0065,0,0,0.42,0.6798
