"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0.5045,0,0,-0.6573,0,0,0,0,0,0,0,0,0,0,0,0,0.1545,0,0,0,0,0,0,0,-0.4024,0,0,0,0,-0.2568,0,0,0
"E_Assert",0,0,0,0,-0.2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349,0,0,0,0,0,0,0,0,0,0,0,0,0.2107,0.2463,0
"E_EnerLev",0.561,-0.1591,0,-0.2571,0,-0.6592,-0.6366,0,0.395,0,0.4758,0,0,-0.8804,-0.1226,1.6283,-0.3345,0.4999,-0.1818,0.921,0,-0.3145,0.9291,0.1872,-1.0244,0.5816,-1.0005,-0.1326,-1.2054,0,0.9232,-0.7118,0.8826,0
"A_Cmpn",0.2572,-0.1658,0,0,-0.2674,0,0,0,0,0,0,0,0.177,-0.3385,0.1617,-0.052,0.6848,-0.1775,-0.2578,-0.2255,0.5327,0,0.1013,0,0.476,0,0,0.186,-0.3874,0,0.2906,0,0.8024,-0.1998
"A_Rspct",0.5569,0.2153,0,0,0,0,0,0,0,0.6352,0,0,0,0,0,0,0,0,0.2181,0,0,0.0018,0,0.3735,0.3632,0,0,0,0,0,0,0,0.3611,0
"A_Trust",0,-0.1106,0,-0.1875,0,0,-0.3284,0,0,0.1163,0,0,0,0,-0.4929,0,-0.8285,0.8263,0,0.4265,-0.4097,-0.0787,0.0243,0.2433,-0.7512,0,-0.7562,0.2132,-0.5456,0,0,0,0,-0.0282
"C_Org",-0.2319,0,0,0,0,0,0,0,0,0,0,0,0.1826,0,0,-0.4177,-0.2003,-0.0263,0,0,0,0,-0.2619,0.1064,0,0,-0.3469,0.1466,-0.3662,0,0,0,0,0.3467
"C_Prdctv",0,0,0.3539,0,0,0,0,0,0.3504,0,0.115,-0.3372,0,0,0,0,0,0,0,0,0,0,0,0,0.2864,-0.2554,0,0,0,0,0,0,-0.2478,-0.1649
"C_Rspnbl",0,0,0,-0.4221,0,0,0.1791,0,0,-0.234,0,0,0,0,0.1518,0,-0.2391,0.2417,-0.5281,0,0,-0.2828,0,0,0,-0.1478,0,0,0,0,0,0,0,0.2878
"N_Anxty",0.5416,0,0,0,-0.2686,0,0,0,0,0,0,0,0,0,-0.2237,0,0,-0.3742,-0.1969,-0.417,0,0,0.2924,0,0.2561,0,0.2232,0,-0.1602,0.7002,-0.214,0,0,0.1245
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0.0735,0,0,-0.156,0,0,-0.197,0,0,0,0,0,-0.1926,0,0,0,0.4415,0,0.3137,0,0,0,0
"N_EmoVol",0,-0.4606,-0.5805,0.5467,0.3564,0,0,0.9392,0,0,0.3083,0,1.0111,0,0,0.3116,-0.3568,0,0.2786,0,0,-0.3234,0.4648,0,-0.5402,0.5266,0.6648,-0.4763,-0.173,0,-0.8375,0.3338,0,0.3417
"O_IntCur",0.3354,0.1015,0,0,0,0,0,-0.083,0,0,0,-0.6309,0,0,0,0,0,0.1586,0.1761,0.4095,-0.3718,0,0,0,0,-0.3022,0,0,0,0.0557,0,0,0,0.2014
"O_AesSens",0,-0.1991,0,0,0,0,0,-0.0146,-0.2109,0,0,0,0,0,0.3113,0,0.7638,-0.44,0,-0.2361,0.2331,0,0,0,0,0.3069,-0.1942,0,0,-0.3854,0.1849,0,0.6782,0
"O_CrtvImag",0,0,0.2648,0,-0.4873,0.4779,0,0,-0.4338,0,0,0,0,0,0,0,0.434,0,-0.2936,0,0,0,0,0.2609,0,0,0,0,0,0,0,-0.15,0.7239,0
"angry",0,0,-0.4498,0,0,0.6523,-0.6818,0,0,0,0.2176,0.2448,0.5012,-0.6372,-0.2534,0,0,0,0,0,0.1729,0,0,0.4026,-0.3507,0.3767,-0.4039,0,0,-0.1789,0,-0.2941,0,0.5617
"sick",0,0,-2.065,0,0,0,0.2065,0,0,0,0,0,0,0,0,0,0,0,-0.2923,0,0,0,0,0,0.4366,0,0,0,0,0,0,0,-0.2611,0
