"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735,0,0,0,0,0,0,0,0,0,0,0,0.084,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,0,0,0,0,0,0.0707,0,0.0899,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0.0432,0,0,0,0,0,0,0,0,0,0,0,0.0537,0,0,0,0.0661,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0.0945,0,0,0,0,0,0,0,0,0,0,0,0,0.0738,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0.0657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734,0.1265,0.1329,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437,0,0,0,0,0.072,0.0487,0,0,0,0.0678,0,0,0,0,0,0,0
"N_Depr",0,0.0428,0,0.0416,0,0.0394,0,0,0,0,0,0,0,0,0,0,0.0409,0,0,0,0,0,0,0,0,0,0,0.0688,0,0,0,0,0,0
"N_EmoVol",0,0,0.0931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721,0,0,0,0,0
"O_IntCur",0.0602,0,0,0,0,0.0484,0,0,0,0,0,0,0,0.0561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721,0,0,0,0
"O_AesSens",0,0,0.0624,0,0,0,0,0,0,0.074,0,0,0,0,0,0,0,0,0.0644,0,0,0,0,0,0,0,0,0.0898,0,0,0.0693,0.0668,0,0
"O_CrtvImag",0,0,0,0.0611,0,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799,0.067,0,0,0,0,0,0,0,0,0,0,0.0694,0,0
"angry",0,0,0,0,0.0937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763,0,0,0,0,0,0,0.1231,0,0,0,0,0,0.0804
"sick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172,0,0,0,0,0,0.0184,0,0,0,0,0,0,0,0.0917,0
