"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1982,0.4891,0,0.094,0,0,0,0,0,0,0,0,0,0,-0.5024,0,0,0.336,0,0
"E_Assert",0,0,0,-0.2126,0.1777,-0.2317,0,0,0,0,0,0,0,0,0.5625,0,0,0,0.2588,0,-0.2651,0,0,-0.1669,0,0,0,0,0,0.4799,-0.263,0,0,0
"E_EnerLev",0.2665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412,0,0,0,-0.2466,0,0,0,0,0,0,-0.2381,0,0.201,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,-3.4233,0,-0.1819,0,0,0,0,0,0,2.1772,-1.2322,0,-0.8751,1.6272,0,0,-1.3945,0,0.1297,0,0.6444,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1181,0,0,0,0,0,0,0,0,0,-0.4101,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,-0.1996,0,0,0,0,0,0,0,0,0,0,0,0.2756,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,-0.4394,1.4077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,-0.4314,0,0,0,0,0.3629,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0.3556,0,0,0,0,0,0,0,0,0,-0.3464,0,0,0,0,0,0,0,0.0573,0,0,0,0,0,-0.5582,0,0,0
"C_Rspnbl",0,0,-0.1548,0.4504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418,0,0,0,0,-0.2278,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0.3091,-0.2773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184,0,0,0,0,0,0,-0.2606
"N_Depr",0,0,0,0,0,0,1.2963,0,0,0,0,0,1.8565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9458,0,0,0,0,0,0.5522
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0.2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0936,0,0,0,0,0
"O_IntCur",0,0,0,0.6635,-0.2156,0.2871,0.8197,0.3123,0,0,0.4366,0.2008,0,0.1869,0.427,0.2285,0.4632,0,-0.5203,-0.2508,0,0,0,0,0,0,0.5148,-0.7322,0.5676,-0.2367,0,0,0.6983,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,-0.1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0684,0,0,0
"O_CrtvImag",0,0,0,0.4081,0,0,-0.0228,0,0,0,0,0,0,0,0,0,0,0.1833,-0.3937,0,0,0.4364,0,0,0.2841,0,0,0,0,-0.3608,0,0.0441,0,0
"angry",0,0.1719,0.0463,0.2097,-0.0885,0.1213,-0.1951,0.0189,-0.1259,0,0,0.1748,-0.0899,0,0,0.1829,0,-0.5389,0.1636,0.1142,0,0.1073,0,-0.0787,0.0614,-0.1384,0,0,0,0,0,0.1056,0,0.673
"sick",0,0,0,0,0,0,-0.4716,0.337,0,0,0,0,0.2672,0,0,0,0,0.3065,0,0,-0.2155,0,-0.5569,0,0,0,0,0,0,0.4494,0.1867,0,-0.8513,0
