"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0.09,0,0,0,0,0,0.1099,0,0.1287,0,0,0,0,0,0,0,0.1015,0,0,0,0,0,0,0.1223,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.3129,0.2774,0,0.5102,0,0,0,0,0.1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.1068,0,0,0,0.2183,0,0,0,0,0.109,0,0,0,0.0627,0,0.076,0,0.1231,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0.1274,0,0,0,0,0,0,0,0,0,0,0.1112,0,0,0,0.1344,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0,0,0,0,0,0.1258,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0.0766,0,0,0,0,0,0.1966,0.1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1578,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0.5981,0,0,0,0,0,0,0,0,0,0.1853,0,0,0,0,0,0,0,0.1605,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0.1248,0,0,0,0,0,0.0762,0,0,0,0,0.0868,0.1219,0,0,0,0,0,0.1431,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0.249,0,0,0,0,0,0.1509,0,0,0,0,0,0,0,0,0,0,0,0.1452,0,0,0,0,0,0,0
"N_Depr",0,0.0485,0,0,0,0.0806,0,0,0,0,0,0,0,0,0,0,0.0702,0,0,0,0,0,0,0,0,0,0,0.1214,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.0812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1336,0,0,0,0,0
"O_IntCur",0,0.0488,0,0,0,0,0,0,0,0.0743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649,0,0,0,0,0.1014,0,0,0,0
"O_AesSens",0.0496,0,0,0.0956,0,0,0,0,0,0,0,0,0,0,0,0,0.0737,0,0,0,0,0,0,0,0,0,0,0,0,0.1013,0.1074,0,0,0.0887
"O_CrtvImag",0,0,0.6899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,0,0,0,0,0,0,0,0.5237,0,0,0,0.5026,0,0.47,0,0
"angry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175.8479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.1227
"sick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4497,0,0,0,0,0,0,0,0,0,0.1721,0,0,0,0,0,0.6768,0.2134
