"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0.353,-1.2122,0,0,0.3622,-2.0751,0,0,0,0,-0.1139,0,1.3309,0,-0.9748,0,-0.4906,0,0,-0.4888,0,0.5179,-0.6506,-0.7387,0,1.129,0,0,0,0,0
"E_Assert",0,0,0,0,-0.0046,0,0.1433,-0.2731,0.1086,0,0,0,0,0,0.0059,-0.3104,0,0,-0.2068,0.1125,0.102,-0.3,0,0,0,0,0,0,0,0,0.3905,0,0,0
"E_EnerLev",2.2855,0,0,-1.2986,0,0,0,0,0.3654,-3.1922,0,0,0,-1.3898,-2.5911,0,0,0,0,2.1434,0,0,0,-1.2599,0,0,0,0.5089,0,0,0,0,0,-0.9512
"A_Cmpn",-0.419,0,0,0,0.0043,0,0,0.2655,0,0,0,-0.2766,0,0,0,0.4339,-0.3826,0,0,0,0.0393,0,-0.3872,-0.3394,0,0.1164,-0.219,0.1003,0,-0.2792,-0.4793,0,-0.1945,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0.2273,-0.5061,0,0,0,-0.2215,0,-0.5221,0,0.2585,-0.2526,0.0629,0,0,0.2052,0,0,0.0169,0,0,0,0.2773,0.2333,0
"A_Trust",0,0,0,0,0,0,0.2403,0.1068,0,0.3021,0,0,0,0,0,0,0,-0.1467,0,0,0,-0.6185,0.066,0.1304,0,0.2176,-0.135,-0.1754,0,-0.1813,-0.1322,0,-0.196,0.265
"C_Org",-0.2962,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0875,0,0,0,0,0,0,0,0,-0.0587,0,0,0,0,0,0,0,0.2334,0.2373,0
"C_Prdctv",0,0,0,0,-0.1019,0,0,0,-0.2678,0,0,-0.3449,0,0,0.2101,0,-0.1162,0,0,0,0.1291,0,0,0,-0.1125,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0.8563,0,0,0,0,0,-0.3264,0,0,0.4187,0,0,0,0,0,0,0,0,0.4059,0,0,0,0,0.433,0,-0.5773,0,0,0.334,0.2687,0,0,0,0
"N_Anxty",0,0.2026,1.0543,0,0,0.2342,-0.2566,0,0.3946,0,0,0,0,0,0.1657,0,0,0,-0.474,0,0,0.3397,0,0,-0.5593,0,0.42,0.2942,-0.3739,0,0,0,0,0
"N_Depr",0.0726,-0.182,0,0.0519,-0.4492,0,0,-0.12,0.3374,-0.5291,0,0,-0.2372,-0.0196,0,-0.3359,0.2335,0.2333,-0.2821,0.6187,0,0,0,0,-0.268,0,-0.195,-0.127,-0.2588,0,0,-0.1456,0,0.2858
"N_EmoVol",0,0.5497,0.5277,0,0.7531,0,0,0.3899,0,0,0,0,0,-0.2539,-0.1036,0.3177,0,0.3504,0.2881,-0.3621,0,0.4068,0,0,0,0,0.2965,0.5867,-0.253,0,-0.4555,0,0,0
"O_IntCur",0.4333,0.0027,-0.2735,0,0,-0.2711,-0.1162,0.2467,-0.323,0,-0.1924,-0.129,0,0,0,0,0,0.2117,0.5707,0.5884,0.1025,-0.3627,0,0.1097,0.123,-0.2881,-0.3008,0,0,-0.3706,0,-0.2304,0,0.2613
"O_AesSens",0,0,-0.2038,-0.09,-0.3559,0.2735,0,0,0.3867,0,0,0.2519,0,0,0,0.1466,0,0,0,0,0,0,0,-0.4393,0.6165,0.2938,-0.257,-0.2789,0,0,0.0924,0,0.2894,0
"O_CrtvImag",0,0,0.7625,-0.2097,0,0,0,0,-0.0634,0.3533,0.4075,0,0,0.3901,0,0.1597,0.0634,0.1255,0,-0.5573,0,0,0,-0.2104,0.0576,0,0.3636,0.4365,0.7135,0,0,0.766,0,0
"angry",0,0.1125,0,-0.0844,0.2378,-0.2055,0.3051,0,0,0,0,0,0,0.1592,-0.6328,0,0,0.1544,0.2055,0.2093,-0.2677,0,0,0,0,0,0,0,-0.0919,-0.367,-0.2911,0,-0.3663,0.1143
"sick",0,0.1466,0.4246,-0.6834,0.7904,0.0156,0.3029,0,-1.9017,0.7303,1.0144,0.0953,0,-0.3248,-0.7735,0,-0.056,-0.0542,0.2504,-0.9378,-0.1413,0.4517,0,0.6158,-0.0267,-0.217,-0.0238,0.9011,1.4212,0.859,0.3241,-0.2509,-1.3351,-1.3828
