"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0.1794,0,0,0,0,0.1181,0,0,0,0.1745,0,0,0,0,0,0,0,0,0.1899,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1378,0.1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0.1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1161,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0.021,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0.1068,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0.1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822,0,0,0,0,0,0.0986,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0.1946,0,0,0,0.1049,0,0,0,0,0,0,0,0,0,0.4159,0,0.1519,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.5208,0,0.1835,0,0,0,0,0,0.1128,0,0.1533,0,0,0,0,0,0,0,0,0,0.1624,0,0,0,0.0968,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0.1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0.0919,0,0,0.0681,0,0,0,0,0,0,0,0.0724,0,0,0,0,0,0,0.1208,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1155,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0.0947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1671,0,0,0,0
"O_AesSens",0.2423,0,0.1096,0,0,0,0,0,0,0,0,0,0.1368,0,0,0,0,0,0,0,0,0.6091,0,0,0,0,0,0.159,0,0,0.0945,0.2946,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0.0724,0,0,0,0,0,0,0.0935,0,0,0,0,0,0,0,0,0,0,0,0,0.1259,0,0
"angry",0,0,0,0.004,0,0,0,0.0075,0,0,0,0.006,0.0078,0.0041,0,0,0,0.0075,0.0065,0.0062,0.0077,0.0219,0.0054,0,0,0,0,0,0.0049,0,0,0,0,0.0081
"sick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3522,0
