"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0.1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2948,0,0,0,0,0,0,0,0,0,0,0,-0.2741,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0.162,0,0,0,0,0,0,-0.0949,0,-0.2004,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1278,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0.2996,0,0,0,0,0,0,0,0,0,0,0,-0.1741,0,0,0,-0.0406,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0.1534,0,0,0,0,0,0,0,0,0,0,0,0,-0.024,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0992,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,-0.1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378,-0.1841,0.1965,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4436,0,0,0,0,0.1938,-0.2366,0,0,0,0.0738,0,0,0,0,0,0,0
"N_Depr",0,-0.1671,0,0.1453,0,-0.1324,0,0,0,0,0,0,0,0,0,0,0.3019,0,0,0,0,0,0,0,0,0,0,-0.005,0,0,0,0,0,0
"N_EmoVol",0,0,0.1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066,0,0,0,0,0
"O_IntCur",0.1864,0,0,0,0,-0.1998,0,0,0,0,0,0,0,0.1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492,0,0,0,0
"O_AesSens",0,0,0.1486,0,0,0,0,0,0,-0.1695,0,0,0,0,0,0,0,0,-0.1993,0,0,0,0,0,0,0,0,0.2308,0,0,0.0064,0.2044,0,0
"O_CrtvImag",0,0,0,0.1553,0,0.1739,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2852,-0.1618,0,0,0,0,0,0,0,0,0,0,-0.034,0,0
"angry",0,0,0,0,-0.1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1689,0,0,0,0,0,0,-0.26,0,0,0,0,0,0.4473
"sick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2447,0,0,0,0,0,0.1879,0,0,0,0,0,0,0,0.3591,0
