"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0.4083,0,-0.6909,0,0,0,0,0,0,0,0,0.4816,0,0,-0.0313,0,0,0,0,0,0,0,0.2035,0,-0.2546,-0.1177,0,0.5444,0,0,0.5541
"E_Assert",0,0,0,0,0.5066,0,0,-0.6105,0,0,0,0,0.2619,0,0,0,0,0.5476,0.2298,0,-0.318,-0.4582,0,-0.2359,-0.2009,0.4858,-0.4275,0,-0.3933,0,0,0,0,0
"E_EnerLev",0.2822,0,0,0,-0.2129,-0.4645,0,0,0,0,0,-0.1964,0,0,0,0,-0.2713,-0.0679,0,-0.173,0.3847,0,0,0,-0.0291,0,0,0,0,0.181,0.1962,0,0,0.3497
"A_Cmpn",-0.492,0,0,0,0,0,0,-0.4756,0,0,-0.3157,0,0,0,0,0,0,0,0,0.222,-0.2218,0,0,0,-0.4792,-0.3411,0,-0.5699,-0.1056,-0.3591,0.421,0,0,0.2074
"A_Rspct",-0.2115,0,0,0,0,0,0.3767,-0.2282,0,0,0,-0.1705,0,0.3051,0,0,0.2529,0.2857,0.2779,-0.2507,0.2929,0.0337,-0.3633,0,0,0,0,0,-0.1491,0,0.7356,0,-0.1919,-0.1125
"A_Trust",0.637,0,0.0307,-0.549,0,0,0.5362,0,0.9929,-0.5802,0,0.5733,0.1735,-0.0648,0.8093,-0.1215,-0.1214,-0.1729,-0.2975,0.9748,0,-0.0478,0.2884,-1.02,0.2729,-0.0635,0.7934,0.1317,0.8999,-0.1549,-0.1348,-1.2316,0.4037,-0.9168
"C_Org",0.2353,0,0.2958,0,0.0895,0,0,0,0,0,0.2125,0,-0.1728,0,0,0,0.296,0,0,0,-0.3784,0,0,-0.247,0,0.2104,-0.2879,0,-0.2587,-0.1315,0,0,0.1376,0
"C_Prdctv",-0.0682,0.1262,0,0.0495,0.2013,0,0,0,0,0.2403,-0.2373,-0.3956,0,-0.2296,0,-0.6422,0,0,-0.0789,0,0,0,-0.149,0,0.1583,0.2193,-0.2862,0,0,-0.2876,0,-0.3219,-0.1539,0.3673
"C_Rspnbl",-0.0723,0,0,0.1316,0,-0.5016,0,0.3447,0,0,0,0,0.2883,0,-0.4633,0,0,0,0,0,0,0,0,0.3056,-0.4434,0.0826,0.2569,-0.7063,0,0.5488,-0.2463,0,-0.1729,0
"N_Anxty",0,-0.1016,0,0,0,-0.2132,0,0.3528,0,0,0.4589,0,0,0,0,0,0,0,0,0,0,0,0.1952,0,0,0,0.0811,-0.2504,0.6092,0,0,0,0,0
"N_Depr",0,-0.1304,0,0,0,0,0.1827,0,0,0,0,0,0,0.3615,0,0,0.506,0,0,0.3579,0.2031,0,0,-0.229,0,0,0.2211,-0.3596,0,0.1982,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0.7394,0,0,0,0,0,0,0.172,0,0,0,0,0,-0.1549,0.1977,-0.1756,0,-0.2336,0,-0.3416,0,-0.2434,0,0,0
"O_IntCur",0.1537,-0.5873,0.2485,0,0,0,-0.0794,0.9121,-0.2531,0.025,0.2694,0.7105,0,0.1043,0,0,0,-0.0658,0,0,-0.5077,0,0.2587,0,0.0328,0,0.3036,0,0,0.093,0,0,0,-0.9648
"O_AesSens",0,-0.236,0.4261,0.2756,0,0,0,0,0,0,0,0,0,0,0.1577,0,0,0,-0.3879,0,-0.1521,0,0,0,0.4485,0,0,0,0.1442,0,-0.1185,0,0,0
"O_CrtvImag",-0.2789,0.2432,0.3338,0.3534,0.1852,0.3716,-0.4622,0,-0.0725,0.7138,-0.0885,0.1074,0,-0.2643,0,-0.1477,-0.0233,-0.5242,-0.1028,0,0.1397,0.1633,0.1415,0,0,0,-0.1826,0,-0.0807,0,-0.379,-0.2805,-0.1957,0
"angry",-0.0734,0.243,0.5788,0.1888,-0.5199,0,-0.1268,0,-0.1438,0,0,0,0,-0.2892,-0.4828,0,0,0,0,-0.5353,0,0.3534,0.0255,0.3286,0.3747,-0.2378,0.3826,0,0.4355,-0.2731,0,0,-0.4883,0.183
"sick",0,0,-0.1167,-0.4939,0,0,0,-0.6413,0.9886,0.3563,-0.666,0.2002,0.5631,0,0.2829,0,0,0,0,0.2426,0,-0.0656,-0.096,-0.8792,0,-0.1214,0,0,0,-0.5553,0,-0.7692,0.0648,0
