"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0.0617,0,0,0,0,0,0,0,0,0,0,0,0.1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0.1259,0,0,0.0486,0,0,0,0,0,0,0,0,0,0,0,0.0961,0,0,0.0802,0,0,0,0,0,0,0,0,0,0.0995,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.3474,0,0,0,0,0,0,0,0,0.1161,0,0,0,0,0,0,0,0,0,0,0,0.1606,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0.1722,0,0,0,0,0,0,0,0,0,0,0.1616,0,0,0,0,0,0.1761,0,0.0334,0.0862,0,0,0,0
"A_Rspct",0,0,0,0,0,0.1567,0,0.0957,0.2255,0,0,0.1034,0,0,0,0,0,0,0,0,0,0.1304,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0.2298,0,0,0,0,0,0,0,0,0,0.2443,0,0,0,0,0,0,0,0.1298,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.2513,0,0,0,0.0902,0,0,0,0.1143,0,0,0,0,0,0,0,0,0,0,0,0.1103,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0.0128,0,0.0292,0,0.01,0.0114,0,0,0.0236,0.0283,0,0,0,0,0,0,0,0,0,0,0,0.0066,0,0,0.0182,0.0309,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842,0,0,0,0,0,0.1035,0,0,0.0726,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0.0162,0,0,0,0,0,0,0,0,0.0441,0,0,0,0,0,0,0,0,0,0,0.1176,0,0,0,0,0.0459,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1495,0,0,0,0,0
"O_IntCur",0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527,0,0,0.1263,0,0,0,0.1193,0,0,0,0
"O_AesSens",0,0,0,0,0.1655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1136,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1067,0,0
"angry",0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0,0,0,0.0664,0,0,0,0,0,0,0,0,0,0,0.0331,0,0,0,0,0.1735
"sick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2004,0
