"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2867,0,0,-0.1212,0,0.2527,0,0,0,0,-0.5827,0,0,-0.7366,0,0,0,0,0.6207,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0.3028,0,0,0,0,0,0,0,0.1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,-0.3705,0,0,0,0,0,0,0,0,0,0.3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0.3737,0,0,0,0,0,0,0.4921,0,0,0,0,0,0,0,0,0.215,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,-0.3405,0,0,-0.4687,0,0,0,0,0,0,0,0.3009,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0754,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,-0.5527,-0.2121,0,0,0,0,0,0,-0.1633,0,0,0,0,0,0,0,0,0,0,0,0,0.3065,0,0,0,0,-0.4751,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0.5694,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,-0.2869,0,0,0,-0.4623,0,0,0,0,0,0,0,0,-0.6166,0,0,0,0,-0.4004,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,-0.5688,0,0,0,0,0,0,0,0,0,0,0,-0.5821,0,0,-0.1708,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,-0.5331,0.6144,0,0,0,0.2638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4215,0.3392,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0.4801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6214,-0.0472,0,0,0,0
"O_AesSens",0,0,0,0,0,-0.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4975,0,0,0,-0.2723,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0.5687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1243,0,0
"angry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4405,0,0,0,0,0,0,0,0,-0.3406
"sick",0,0,0,0,0,0,0,0,0,0.3948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2827,0
