"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0.6272,0,0,0,0,0,0,-0.0661,0,0,0,0.1847,0,0.4213,0,0,0,0,0,0,0,0,0.1949,0,0,0,0
"E_Assert",0.1828,0,0,0.3898,0,0,-0.1502,-0.2333,0,0,0,0.1478,0,-0.1658,0,0,0,0.1594,0,0,0,0,0,0,-0.2948,0,0,0,-0.3864,0,0,0
"E_EnerLev",0,0.2562,0,0,0,0,0,0,0,0,0,0,0.2024,0,0,0,0,0,0.0089,0,0,0.2331,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,-0.1985,0,0,0,0.309,0,0,-0.1941,0,0,-0.2926,0,0,0,0,0.1295,0,0,0,0.3003,0.138,0,0,0,0,-0.3884,0,0
"A_Rspct",-0.6361,-0.1455,0,0.2533,0,-0.2725,0,0.5872,0.3477,0,-0.3356,0,0.072,0,0.3397,0,0.3927,-0.7515,0.8706,0.3702,-0.4099,-0.5974,-0.0498,0.2724,0,0,0,0.1656,0.3651,-0.2369,0,0
"A_Trust",-0.7875,-0.385,0.2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6732,0,0,0.1134,0,0,0.3163,0,0,0,0
"C_Org",0,0,0,0.1696,0.239,-0.3486,0,0,0,0,0,0,0,0,-0.1001,0,0,0,-0.2872,0,0,0,-0.1528,0,0,-0.2898,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,-0.9194,0.2708,0.2601,0,0.2864,0.425,0,0,0,0,0.6237,0,0,0,0.5197,0,0.3362,0,0,0.0801,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,-0.3055,0,0,0,0,0,0,0,0,-0.3453,0,0,0,0,0,0,0,0,0,0,0.3873,0,0,0,0,0,0,0
"N_Anxty",-0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1363,-0.2157,0,0.2769,0,0,-0.2305,0,0,0
"N_Depr",0,0,0,0,0,0.1022,-0.1305,0,0,0,0,0,0,0,-0.133,0.191,0,0,0,-0.1705,0,0,0,0,0,0,0.739,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4592,0.618,0,0,0,0,0,0,0,0,0,0,0,0.1724,0,0,0,0
"O_IntCur",-0.3937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,0,0,0.3301,0,0,0,-0.3411,0,0.1742,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2363,-0.046,0,0
"O_CrtvImag",0,0.2651,0.1452,0,0,0,0,0,0,0,0,-0.6648,0,0,0,0,0,0,-0.3718,0.2048,-0.0463,0.3392,-0.2653,0,0,0,0,0,0,0,0.0309,0
"angry",-0.3572,0,0,0,0,-0.2241,0,0.4182,0,-0.2525,0,-0.3233,-0.2951,-0.5096,0,0,0.3793,-0.3561,0,0,0,0,0,0,0,0.226,0,0,-0.5036,0.1531,0,-0.016
