"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0.4161,0.6841,0,0,0,-0.6079,0.5018,0,0,0,0,0,0,0,0,-0.0268,0,0,0,-0.0447,0,-0.194,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0.4504,0,0,0,0,0,0.3413,0.7137,0,-0.4231,0.0846,0,-0.972,0,0.4235,0.0347,-0.1171,0,0,0.4444,0.153,0,0.2371,-0.141,0,-0.1512,0.1019,0.407,0
"E_EnerLev",-0.7269,0.4393,0,0,0,0,0,0.0084,0,0.0554,0,0,0.7765,0,0,0,0.1826,0,-0.2167,0,0,0,0,0,0,0,0.1385,0,0.4553,-0.0931,0,0
"A_Cmpn",0,0,0,0,0,0.4616,0.0434,0,-0.3558,0.9978,0,1.1255,2.2387,0.4466,0.1252,0,1.0795,0,0,-0.3719,0,-0.6192,0.5049,0,0,0,0,0.61,0.7337,0,-0.2702,-0.3953
"A_Rspct",0,0,0.2278,0.3357,0,0,0.1979,0.3303,0,0,-0.0612,0,0,0,-0.0196,0,0,0,0,0,0.0798,0,-0.3751,0,0,0,0,0,0,-0.154,0,0
"A_Trust",-0.5213,0,0,0,0,0,0.4212,0,0,0,0,0,-0.0112,0,0,2.3796,-0.4045,-0.5608,0,0,-0.3338,1.2269,0,0,0.3272,0,0.2901,-0.6434,1.0602,-0.1277,-0.5965,0.3174
"C_Org",0.4887,1.372,0,0,0,0,0,1.5026,-1.8496,1.1384,-2.0213,2.7371,-0.9452,-0.9907,0,0,0,-0.5698,0.7495,0,0,-1.3555,0.0765,-0.2346,0.8897,0,0,1.1961,0,-0.213,0,0
"C_Prdctv",0,0,0,0,-0.2141,0,-0.5089,0,0,0,-0.7036,-0.284,-0.4135,0.2326,0,0,-0.5546,0,0,0.461,0.3666,0,-0.1214,-0.5414,0.0578,0.339,-0.5422,0.3466,0,0.2253,-0.1226,-0.3732
"C_Rspnbl",0,-0.0925,0.1889,0,0,0,0,0,0,-0.7017,0.0826,-0.5422,0,0,-0.4897,0.2544,0,0,0,0,0.3168,0.4779,-0.2301,0.6837,-0.2758,0.1043,0.3639,-0.4742,0,-0.1355,0,0
"N_Anxty",0.2726,0.3611,0,0,0,-0.7151,-0.8839,-0.1148,0,0,0,1.0575,0.713,0,0.1268,0,0.5635,0,-0.3407,0.2711,0,-0.4797,0,0,0.3461,0.8733,1.0034,-0.2964,0,-0.428,0,-0.3113
"N_Depr",-0.2655,-0.4959,0,-0.0458,0.2488,-0.4874,0,0,0,0,0,0,-0.2449,0.3151,0.0669,0.0177,-0.2633,-0.2719,0,0.3564,0.059,0,0,-0.4331,0,0,-0.3851,0,0,0,0,0.1007
"N_EmoVol",0,-0.2377,0.0329,0,0,-0.6084,0,-0.0096,-0.3314,0,-0.1539,0,-0.4287,-0.379,-0.1327,0,-0.4466,0,-0.0766,0.1407,0,0.8383,0,0.189,0,0,0,-0.3189,0,-0.0175,0,0.3381
"O_IntCur",0.5144,0.4937,0.3555,-2.6447,-0.5466,-0.7768,2.2308,-0.1736,0,0,0,-0.027,0,1.3115,-0.8719,-0.8036,0,0,1.5157,0,0,-0.1658,0,-0.5676,-1.1375,-1.0159,-1.1325,0,-0.5606,-0.9595,0,0.9258
"O_AesSens",-1.5521,-1.2196,1.9414,0,0,-1.5358,1.1009,-2.0229,-0.6394,-0.7091,-3.8561,-0.3167,-1.4562,0,0,0,-1.4101,-2.6243,0.9106,1.2032,1.2907,0,-0.5939,-0.9921,0.6415,0.5834,-2.8282,0,-1.7782,0.4436,-0.4974,-0.0879
"O_CrtvImag",0,-0.1449,0.3725,-0.0623,0,0.2002,0,-0.0537,0,0,0,0,0,-0.3658,0,0,0,0.0547,0.3264,-0.2564,0.2461,0.1178,0,0.2452,0,0,0,0.0049,-0.1207,0,-0.1453,0
"angry",0.131,0,0,1.2125,0.5567,-0.8715,0,-0.8696,0,0.6641,0,0,0,0.7869,0,0,0,0.3701,-0.9473,0.4209,0.1327,-0.3709,0,-0.3619,0,0,0,-0.665,-0.6648,-0.1194,0,-0.3069
