"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,-0.3822,0,0,-1.4666,0,-0.3432,0,0,0,-0.6616,-0.4727,1.8864,-0.4511,0.169,0,0,-0.1881,0.4679,0,0,0,0,0,0,-0.4217,0,0,0,-0.4153,1.137,0,-0.9333,0
"E_Assert",0,0,0.1363,0,0,0,0,-0.1363,0.2885,0,0.7107,0,0,0,0.1728,0,0,0,-0.1412,0,0,0.2852,0,0.3456,0,0,0,0,-0.4885,0,0,0,0,0.4101
"E_EnerLev",0,0,0,0.0786,0,0.2392,0,0.4022,0,-0.4692,-0.0152,0,0.2389,-0.3411,0,0.3187,0.3864,-0.3086,0,0.097,0.5073,0,0.0886,0,0,0,0,0.302,0,0,0,0,-0.2631,0
"A_Cmpn",-0.1614,0,-0.2671,0,0.0669,0,0,0,0,0,-0.2519,0,0,0,0,-0.4654,-0.2443,0,0,0,0.1318,0,0.1353,0,0.4221,0,0.3225,0.22,-0.4559,0,0.1195,-0.0068,0,0
"A_Rspct",0,0,0,0.231,0,0,0,0.4021,-0.2547,0,0,0,-0.2908,-0.4675,0.211,0,0.5441,0,0.6011,0,-0.2989,-0.1161,-0.4502,0,-0.3718,0,-0.4433,-0.5539,0,0,0,-0.6244,-0.7146,0
"A_Trust",0,-0.2507,-0.3079,-0.5406,-0.044,0,0.1251,-0.3843,0.5844,0,-0.2143,0,0,0,0,-0.4883,0,0,0,0,-0.4349,0,0.0168,0.6449,0.2124,0.1875,0.3869,0,-0.5831,0.0624,0,0,-0.4584,-0.1901
"C_Org",0.1087,0,0,0,0,0.1227,0,0,0,0.2278,0.4853,0,0,-0.0664,0,0,0,0,0,0,0,0,0,-0.2082,0.2259,0,0,0,0,0,-0.3057,0,0,0
"C_Prdctv",0,0,0.0433,0,0,0.3292,0,0,0.2813,0,0,0,0,0,0.172,0,-0.3343,0,-0.1761,0,-0.1892,0.1821,0,0,-0.089,0,0.1515,0,0,-0.1453,0.2309,0.286,0,-0.0264
"C_Rspnbl",0,0,0,0,0,0.1707,0,0,0,0,0,0,0,0,-0.273,0,-0.3707,0.1846,0,-0.495,0,0,0,-0.1589,0,-0.0069,0,0,0.286,0,0,-0.1244,0.4754,0
"N_Anxty",0,0.5427,0,0,0,0,0,0.5463,0,0,0.2976,0.2384,0.6368,-0.8437,0,0,0,0,0,0,0,0,0.2353,0,0,0,-0.2594,0,0,0,0,0,0,0
"N_Depr",-0.2577,0,-0.4232,0,-0.6753,0,0,0.6707,-0.606,-1.2787,0,0,-0.7382,-0.2126,-0.1254,0.39,-0.6192,-0.1861,0,-0.0203,0.8345,-0.1829,-0.5555,0,-1.0954,0.1208,0.2039,0.5361,0.3,0.1564,0,-1.1058,0,0
"N_EmoVol",0,0,0,0,0,-0.1136,0,-0.2479,0,0,0,0,0,0,0,0,0.1419,0.1923,-0.161,-0.1277,0,0,-0.134,-0.2354,0,0,0.3649,0,0.0217,0,0,0,0,0
"O_IntCur",-49.9213,6.7634,0,10.9742,0,-5.887,-12.035,0,0,0,0,-18.1342,0,0,0,0,0,5.9394,0,6.395,0,16.0341,0,-23.2626,-14.123,0,24.3284,21.752,0,1.2057,8.2673,0,0,0
"O_AesSens",0,-0.3587,0,0,0,-0.5016,0,0,0.7024,0.3824,-0.286,0,0,0,-0.3559,0,0,0,0,0.3887,0,0,0,0.2319,-0.382,0.5474,0,-0.4019,-0.3103,0,-0.0331,0,0,0
"O_CrtvImag",0,0,0.3729,0,0.019,-0.1635,0,0,0,0,0,0,0,0.358,0,-0.3287,0.2518,0,0,0,0,0,0.2205,0,0,0,0,-0.4613,0,0,-0.3473,0.1077,0,0
"angry",-0.0136,0,-0.4078,-0.3289,-0.8601,-0.5181,0.5856,0.1898,0.0364,-0.0405,0.3759,0,0,0.3839,-0.2087,-0.1142,0,0,0,-0.7686,0,0,0,0.6739,0,0,-0.1572,0,0,0.4465,-0.293,0,0,0.4523
"AnxSWk",0,0,0,0,0,0,0,0,0,0.1954,0,0,0,0,0.141,0,0,0,0.3036,0,0,0,0,0,0.5618,0,0.2069,0,-0.1693,0,-0.1294,0,-0.0473,0
