"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0.4762,0,0,0,0,0,0,0,0,0.2435,0,0,0,0,0,-0.0412,0,0,0,0,0,0,0,0,0,0,0.3119,0,0,0,0,0
"E_Assert",0,0,0,0,-0.1522,0,0,0,0.2032,0,0.4712,0,0,0,0.5812,0,0,0,-0.3904,0,-0.1317,0,0,0.3028,0,0.2241,0,0,0.8484,0,0,0,-0.8512,0
"E_EnerLev",-0.5243,0,0,0,0,-0.2136,0.3712,0.2484,0,-0.2162,0.606,0,0.3567,0,-0.0937,0,0.2009,0,0,-1.0058,-0.4354,0.0661,0,0,0,0.3667,0.429,0,0,0,0,0,-0.4087,0
"A_Cmpn",0,0,0,0,0,0,0,0.5416,0.1981,0,0,0,0,0,0,0,0,0,-0.3558,0,-0.161,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,-0.5549,0,0,-0.3346,0,0,0,0,-0.2687,0.2116,0,0,0,0.2085,0,0,-0.1109,0,0,-0.9213,-0.171,0,0,0,0,0,0.1662,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0.5745,0,0,0.4496,0,0,0,0.3616,0.1933,0,0.4756,0.3627,0,-0.2127,0,0,0,0,0,0,-0.6347,0,0
"C_Org",0,0,0,0.2341,0,0,0,0,-0.336,0,0,0,0.2129,0,0,0,0,0,0,0,0,0,0,-0.0095,0.2573,0,0,0,0,0,0,0,0,0
"C_Prdctv",0.2334,0,0,0,0,0,0,0,0,-0.296,0,-0.2011,0,0,0,0,0,0,0,0,0,0,0,0,0.1807,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3059,0.0568,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0.5287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2574,0.6012,0,0,0,0,0,0,0
"N_Depr",0,-0.3559,0,0,0,0,0,0,0.2724,0,0,0.2836,0,0,0,0,0,0,0,0.6616,0,0,0,0,0,0,0,-0.5401,0,0,0,0,0,-0.2029
"N_EmoVol",0,0,0,0,0,-0.6973,0,0,0,0,0,0,0,0,0,0,0,0,0.6635,0,0,0,0,0,0.0513,0,0,0,0.2544,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0.3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2868,0,0,0,0
"O_AesSens",0,0,0,0.3057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3822,0,0,0
"O_CrtvImag",0,0,0,0,0,0.1243,0.1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0,0,0,-0.4383,0,0,0,-0.269,0,0,0.1627,0.2504,-0.4422
"angry",0,0,0,0,0.2083,0,0,0,0,0.1728,0,0.2848,0,0.2216,-0.1589,0,0,0,0,0,0,0.193,0,-0.4184,0,0,0,0,0,0.7364,0,0,0,0.4684
"AnxSWk",0,0,0,0.1752,0,0,0,0,0,0.1445,0,0,0,0,0,0,0,0,0.4976,0,-0.2816,0,0,0,0,0,0,0,0,0,0.765,0,-0.3377,0
