"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0.2895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0.2027,0,0,0.4341,0,0,0,0,0,0,0,-0.2301,0,0,0,-0.1953,0,0,0.6211,0,0,0,0,0,0,0,0,0,0.4234,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,-0.555,0,0,0,0,0,0,0,0,-0.0817,0,0,0,0,0,0,0,0,0,0,0,0.2643,0,0
"A_Cmpn",0,0.1202,0,0,0,0.1745,0,0,0.7695,0.1098,0.205,0,-0.181,0,0,0,0.1309,0,0,0,-0.0163,0,0,0,0,0,-1.244,0,0,0,0,0,0,0
"A_Rspct",-0.0495,0,0.0709,0,0,0,0,0.0915,0.3859,0,-0.7608,0,-0.4191,0,0,0,0.4106,0,0,0,0,0.5564,0,0,0,0.1396,0,0,0.4462,0,0.5364,0,0,0
"A_Trust",0.3749,0,0,0,0,0,0,0,0.3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0.3717,0,0,0,0.3147,0
"C_Org",0,0,0,0,0,0,0,0.4278,0.2653,0,0,-0.5448,0,0.396,0,0,0,0,0,0,0,0,0,-0.1972,0.501,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0.4405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3665,0,-0.189,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,-0.252,0,0,0,-0.2645,0,0,-0.3193,0,0,0,0,0,0,-0.2828,0,-0.3162,0,0,0.0777,0.5796,0,-0.4153,-0.3014,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6768,0,0,0,0,0,0.7098,0,0,0.3329,0,0,0,0
"N_Depr",0,0,0,0,0,0,-0.2215,0,0,0,0,0,0,0,0,0,0.5502,0,0,0,0,0,0,0,0,0,0,0.1305,0.2669,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,-0.2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0926,0,0,0,0,0
"O_IntCur",0,0,0.2307,-0.1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2034,0,-0.3785,0,0,0.5796,0,0,0,0.0258,0,0,0,0
"O_AesSens",-0.248,0,0,0,-0.1652,0,0,0,0,0,0,0,0,0,0,0,0.3146,0,0,0,0,0,-0.3827,0,0,-0.2945,0,0,0,0,0.018,0,0,0
"O_CrtvImag",0,0.4772,0.2531,0,0,-0.6028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.568,0,0,0,0.3074,0,0,0,0,0.0914,0,0
"angry",0.131,0,0,0.3686,0,0,0,0,-0.5229,0.0324,0,0,0,0.3913,0,0,0,-0.613,0,0.2422,0,0,0.2976,0,-0.4066,0,0.8177,-0.2989,-0.2902,0,0,0,0,0.0857
"AnxSWk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229,0
