"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0.0879,0,0,0.0753,0,0,0,0,0,0,0,0.113,0,0,0,0.1099,0,0,0,0,0,0,0,0,0.0976,0,0,0,0,0,0,0.0909
"E_Assert",0,0,0,0,0,0,0,0,0,0,0.2567,0.1309,0,0,0,0,0.1044,0,0.1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0.2028,0,0,0,0,0,0,0,0,0,0.2054,0.2824,0,0,0,0,0,0,0.1701,0,0,0,0.2529,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.0972,0,0,0,0,0,0,0,0,0.1136,0,0,0,0.0538,0,0,0.0905,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0.1008,0,0,0.1322,0.1787,0.1082,0,0,0,0,0,0,0.1145,0,0.085,0,0.1169,0,0,0,0,0.0796,0,0.1201,0.0866,0,0,0,0.1007
"A_Trust",0,0,0,0,0,0,0,0.0814,0,0,0,0,0.1298,0,0,0,0,0,0,0,0,0,0.1132,0.1994,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0.0842,0,0,0,0,0.0794,0,0,0,0,0,0.1079,0,0,0,0,0.1377,0.0534,0,0.08,0.0955,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0.4346,0,0,0,0,0,0,0,0,0.905,0,0,0,0,0.2713,0.2916,0.1778,0.2682,0.1207,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0.29,0,0,0.3007,0,0,0,0,0.8464,0,0,0.3242,0,0,0,0,0,0.3397,0,0.2925,0,0,0,0,0,0,0,0
"N_Anxty",0.1217,0,0,0,0.2756,0.0995,0,0,0,0,0,0,0,0,0,0.4171,0,0,0,0,0,0,0,0,0,0.1539,0.137,0,0,0.1186,0,0,0,0
"N_Depr",0,0.294,0,0,0,0,0,0,0,0.105,0,0,0,0,0,0.3795,0,0,0,0,0,0,0,0,0,0,0,0.1153,0,0,0,0,0,0
"N_EmoVol",0.0963,0,0,0,0,0.0909,0,0,0,0.0892,0,0,0,0,0,0,0,0,0.1176,0,0.1084,0,0,0.1318,0,0,0,0,0.1411,0,0,0,0.3271,0
"O_IntCur",0,0,0.2869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1759,0,0,0,0.2156,0,0,0,0,0,0.1496,0,0.1477,0,0,0,0
"O_AesSens",0,0.1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845,0.1368,0,0,0
"O_CrtvImag",0,0,0,0.2348,0,0,0,0,0.472,0,0,0,0,0,0,0,0,0,0.273,0,0,0,0,0,0.1113,0,0,0,0.2068,0,0,0.1769,0,0
"angry",0,0,0,0,0,0.086,0.1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1496,0,0,0,0.1432,0.1324,0,0,0,0.2042,0,0,0.1213
"AnxSWk",0,0,0,0,0.0644,0,0.0722,0,0.0499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524,0,0,0,0,0,0.1443,0
