"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,-1.5229,0,0,0.8332,0,0,1.4748,0,0,0,0,0,0,-0.3102,0,0,0,0,0.3977,0,0.4276,0,0,0,0,0.9141,0,0.5363,0.3667,0
"E_Assert",0.2026,0,0,0.3603,0,0,0,0,0.0266,0,0,0,0,0,0,0,-0.3384,0,0.2032,0.0388,-0.1295,0,0,0.2131,0,0,0.1737,0,-0.0471,0,0,0.1032,0,0
"E_EnerLev",0,0.3459,0,0,-0.1333,0,0,0,-0.0462,0,0,0,0.3182,0,0.3377,-0.0714,0,0,0,-0.1583,0,-0.1413,0,0,0,0,-0.0161,0,0.1971,0.4369,-0.0791,0,0,0
"A_Cmpn",-0.6058,0,-0.2351,0,0,0,0.2355,0,0.1898,-0.4679,0,-0.5795,0.8,0.1008,0,0,0,0,0,0,0.1002,-0.1275,0.3892,0,0,0,0,0,0.2675,0.7495,0,0,0,0.2114
"A_Rspct",0,0,0.443,0,0,0.0814,0.4912,-0.1689,-0.0733,0,-0.4043,-0.3008,0,-0.1859,0,0,0.1588,-0.3382,0,0,0,0.344,0.223,-0.4617,0,0,0,-0.3699,0.1341,0,0,0,0,0
"A_Trust",0,-0.1051,0,0,0,0,0,0,-0.4541,-0.4274,0,-0.782,0,-0.006,0,-0.4803,0.8901,0,-0.1402,-0.5526,0.4702,-0.2188,0.9118,0,0.2487,0,0,0.6929,-1.3798,0,-0.2721,0,0.7481,0.1939
"C_Org",0,0,0,0,0,0,0,0,7e-04,0,-0.5577,-0.093,0,-0.0127,0,0,0,0,0,0,0.4275,0,0,-0.0636,-0.2073,0,0.3693,0,0.2851,0,0.1033,-0.1155,0,-0.1694
"C_Prdctv",0,0,0,0,0.1904,0,-0.1422,0,-0.5685,0,0,0,1.073,0,0,0.7016,0,0.4665,0,0,0,0.2692,0,0,0.3741,0,0,0,0.2851,0,0,-0.393,0,-0.3975
"C_Rspnbl",0,0,0,0,0,0.13,0,0.3055,0,-0.0443,0.1878,-1.0693,0,-0.7642,-0.2883,0.4292,0,0,0,0,0,0,0.579,0,0.8275,0.0026,0,0.1467,0,0,0,0,0,0.2576
"N_Anxty",0,0.2021,0,0.5856,0,0,-0.5294,0,-0.2339,0,0,0,0,-0.2382,0,0.4811,0,0.1211,0,-0.254,0,0.164,-0.2635,-0.3539,0.3265,0,0.5279,0.2531,0,0,-0.0219,0,0,-0.1511
"N_Depr",-0.6601,-0.2001,0,0,0.2548,-0.5909,-0.0117,0,-0.0979,0,0,0,-0.1225,0,0.1507,0.2206,0,-0.0787,-0.407,0,0.3424,0,0,-0.1929,-0.3765,0.1085,0,-0.409,0,0,0,-0.2663,0,0.1003
"N_EmoVol",-0.7036,0,-0.4657,1.2331,0,0,0,0,0.7534,0.8504,0.7052,0,0,0,0.4805,-0.563,0,-0.4893,0.2209,-0.8057,0,-0.4279,0.7214,0,0,-0.1526,-0.428,0,-0.6447,0,0.2194,0,0,0
"O_IntCur",0.6219,-0.1913,0,0,0,-0.4473,0.1767,-0.7397,0,-0.615,0,-0.6912,0,0.265,0.1005,0.9631,-0.4204,0.0596,0,-0.017,0,0.427,-0.5844,0,-0.3274,-0.4318,0,-0.7681,-0.3394,-0.7678,0,-0.1606,0.9241,-0.1657
"O_AesSens",-0.248,0,0.1803,0,0,0,0,0,0.6108,0,0,0,0,0,0,0,0.7582,-0.1788,-0.2961,0.19,0,0,0.4463,0,0,0.4176,0,0,0,-0.0299,0.2583,-0.1308,0,0.1897
"O_CrtvImag",0,0,-0.0922,0,0,0.1976,0.2358,-0.223,0,0,0,0,0,0,0,0,0,0,0.0218,0.3253,-0.2913,0.1911,0,0,0.1605,0,0,0,0,0,0,-0.1114,-0.1744,0
"angry",0.3235,0,0,-0.0816,0,-1.1304,0,0,0.2925,0.415,0,0,0,0,0,0,0,0,0.2559,-0.1652,0.2432,-0.3018,0,0.2698,-0.3117,0,0,0.0404,-0.2146,-0.2877,-0.3717,0,0,0.2996
"AnxSWk",-1.18,-0.3584,0.6981,0,0,-0.697,-0.2445,-0.3194,-0.3072,-0.066,-1.0045,-0.4043,-0.324,-0.8159,-0.0537,0,0.4608,-0.5471,-0.7276,0,1.1687,0,1.2901,-0.434,0,0.5789,0.6026,0,-0.3465,0,0.2664,0,-0.3197,0.2496
