"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0.2264,0,0,0,0.1784,0,0,0,0,0,0,0,0,0.1064,0,0,0.2081,0,0,0,0,0,0,0,0,0,0.1165,0,0,0
"E_Assert",0,0,0,0.1899,0,0,0,0,0,0,0.1415,0,0,0,0,0,0,0,0.1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0.1863,0,0,0,0,0,0.1671,0,0,0,0,0.1597,0,0,0,0,0.1453,0,0,0.1107,0,0,0,0,0.1429,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0.1163,0,0,0,0,0,0,0,0,0,0,0,0.1307,0,0,0,0.1022,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0.0834,0,0,0,0,0,0,0,0,0,0,0.0525,0,0,0.1242,0,0.0579,0,0,0.1095,0,0,0,0,0,0,0,0,0,0,0,0.1191
"A_Trust",0,0,0.0984,0,0,0,0.1125,0,0,0,0,0,0.0799,0,0.0907,0,0,0,0,0.1171,0.1136,0.1367,0.0824,0,0,0.0722,0,0,0,0.0838,0.0788,0.0849,0,0
"C_Org",0,0,0,0,0,0.0935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1058,0,0,0,0.1007,0,0,0.0825,0,0,0.08,0,0,0,0.1527
"C_Prdctv",0,0,0,0,0,0,0.0872,0,0,0,0,0,0,0.0567,0.0686,0,0,0.0531,0,0.0882,0,0.1239,0,0,0.0798,0,0,0,0,0,0,0,0.1021,0.1366
"C_Rspnbl",0.1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2514,0,0,0,0.1749,0.1235,0,0.2047,0.1274,0,0,0.1779,0.2342,0.3165
"N_Anxty",0.1213,0,0,0,0,0,0,0,0.1555,0,0,0,0,0,0.3338,0,0.4511,0,0,0,0,0,0,0,0.2005,0,0.1994,0,0,0,0,0,0,0
"N_Depr",0.0576,0,0,0,0,0,0.0874,0.0862,0,0.0799,0,0,0,0.0836,0,0,0,0,0,0,0,0,0,0.1105,0,0.0686,0,0.1062,0.065,0,0,0,0,0
"N_EmoVol",0.0672,0.0649,0.0838,0,0,0,0,0.1358,0.0721,0.0848,0.0966,0,0.0731,0.0738,0,0,0,0.0775,0,0.107,0,0,0,0,0,0,0.0741,0.1049,0.0818,0,0,0.1057,0,0
"O_IntCur",0.078,0,0.1622,0,0.1687,0,0,0.1717,0,0.1323,0,0,0,0.0782,0,0,0,0.0838,0,0.1294,0,0.191,0.1079,0,0,0,0,0.1189,0,0.0848,0.0796,0,0.1682,0
"O_AesSens",0,0,0,0,0,0.1496,0,0,0.1257,0,0.2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1423,0,0,0,0.1316,0,0,0
"O_CrtvImag",0,0,0.1334,0.179,0,0,0,0,0.0865,0,0,0,0.1299,0.0917,0,0,0.2503,0,0.0876,0,0,0,0,0,0,0,0.0864,0.1179,0,0.1461,0,0.1151,0,0
"angry",0.035,0,0,0,0,0,0,0,0,0,0,0,0.0492,0,0,0,0,0,0,0,0,0,0,0,0,0.0374,0,0,0.0401,0.0462,0,0,0,0.0811
"AnxSWk",0,0.0023,0,0.0066,0.0048,0.0026,0.0035,0.0051,0.0025,0.003,0.0053,0,0,0.0025,0.0028,0,0,0,0.0025,0.0036,0.0043,0,0.002,0.0046,0,0.0022,0.0028,0,0.0028,0,0,0.0045,0.005,0.0044
