"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1822,-0.2677,0,0,0,0,0,0.2508,0,0,0,0,0,0,-0.27,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0.2302,0,0,0,-0.2619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172,0,0,0,0,0,0,0,0,-0.3259,0,0,0,0,-0.2824
"A_Cmpn",0,0,0,0,0,0.262,0.1487,0.2756,0,0.1599,0,0,0,0.334,0,0,0,0,0,0,0.0876,-0.3208,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2974,0,0,0,0,-0.2095,0,0,0,0,0,-0.3182,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0.2222,-0.1407,0.5544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603,0,0,0.3058,0,0,0,0,0,0,0,0
"C_Org",0.3195,0,0,0,0,0,0,0,0,0,0,-0.4199,0,0,0,0,0,0,0,0.2085,0,0,0,-0.0723,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0.1522,0.1351,0,0,0,0,0,0,-0.4365,0,0,0,0,0.3104,0.3051,0,0.5524,0,0,0,0,-0.2404,0,-0.0413,0.2757,0,0,0,0,0.2332,0,0,0
"C_Rspnbl",0,-0.2331,0,0,0,0,0,0.4097,0,0,0,0,0,-0.4395,0,0,0,0,0,0,0,0,0,0,0,-0.1791,0,0,-0.2999,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2188,0,0,0,0,0.3265,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,-0.4039,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.402,0,0,0,0,0,0,-0.259,0.2202,-0.2017,0,0,-0.3713,0,0,0
"N_EmoVol",0,0,0.2244,0,0,0,0,0,0,0.377,0,0,-0.2834,0,0,0,0,0,0,0,0,0,0.2904,0.2036,-0.2134,0,-0.4114,0.2965,-0.0228,0,0,-0.3137,0,0
"O_IntCur",0,0,0.3726,0,0,0,-0.3184,0,0,0.1769,-0.482,-0.268,0,0,0,0.4525,0,0,-0.4342,0,0,0,0,0,0,0,0.1667,-0.2429,0,-0.2622,0,0,-0.2697,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2153,0.1867,-0.1841,0,-0.2463,0,0,0,-0.277,0,-0.2796,0
"O_CrtvImag",0.4761,0,0,0,0,0,0,0,0,0,0,0,0.1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2047,0,0,0,0,-0.0929,0,0
"angry",0,0,0,0,0,-0.3105,0,0,0,-0.1555,0.6086,0,0,0,0,0,0,0,0.2717,0,0,0,0,0,0,0.2882,0,0.1746,0,0,0,0,0,-0.1399
"AnxSWk",-0.1663,0,0,0,0,0,0,0,0,0,0,0,-0.2058,0,0,0,0,0.3471,0,0,-0.3621,-0.3228,0,-0.2476,0,0,0,0,-0.5327,-0.3377,0,0,0.4504,0.1553
