"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2183,0.0846,0.1359,0,0,0,0,0,0,0,0,0,0,0.0639,0,0,0.0812,0,0
"E_Assert",0.1773,0,0.0772,0.1505,0,0.0768,0,0,0,0,0,0,0,0,0.0929,0.2349,0.1137,0,0.1295,0,0.1126,0,0.0849,0,0,0,0,0,0.1113,0.1021,0,0,0,0
"E_EnerLev",0.1649,0,0,0,0,0,0,0,0,0,0.1832,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0.1268,0,0,0,0,0,0,0,0.0887,0,0.1028,0,0,0.0903,0,0,0,0,0.0616,0.0861,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.0658,0,0,0,0,0,0,0,0,0.146,0,0,0,0,0,0,0,0.065,0,0.0639,0,0.0785
"A_Trust",0,0,0,0,0,0,0,0,0,0,0.1819,0,0,0,0,0,0,0,0,0,0,0,0.1355,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0.0893,0.1251,0,0.082,0,0,0,0,0.1527,0,0,0,0,0,0,0,0.119,0,0.1216,0,0.0939,0.1255,0,0,0,0,0,0,0,0,0,0.1142
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958,0,0,0.0957,0,0,0,0,0.1078,0,0,0,0,0,0.1177,0,0,0
"C_Rspnbl",0,0,0,0.0949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,0,0,0,0.1169,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0.0669,0.0828,0,0,0.1751,0,0,0,0,0.106,0,0,0,0,0,0.141,0,0,0,0,0,0,0.0842
"N_Depr",0,0,0,0.0683,0.081,0,0,0,0,0,0,0.0535,0,0,0,0,0,0,0,0.0447,0.0581,0.0879,0.0413,0.061,0,0,0.0756,0.0687,0,0,0.048,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0.2113,0,0,0,0,0.2919,0,0,0,0,0,0,0,0,0,0,0,0,0.1164,0,0,0,0,0
"O_IntCur",0,0,0,0.1196,0,0.0721,0,0,0,0,0.1328,0.0755,0,0.0796,0.0847,0,0,0,0,0,0,0,0,0,0,0,0,0.1236,0.0847,0.102,0,0,0.1713,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0,0,0
"O_CrtvImag",0,0,0,0.1109,0,0,0.1144,0,0,0,0,0,0,0,0,0,0,0.1412,0.1251,0,0,0.1926,0,0,0.0963,0,0,0,0,0,0,0.0978,0,0
"angry",0.0129,0.0047,0,0.0075,0,0,0.0107,0.0052,0.0065,0,0,0.0072,0,0.0051,0,0,0,0.0089,0.0058,0.0063,0.0083,0.0175,0,0.0062,0.0041,0,0.0113,0.0074,0.0053,0,0.0112,0.0058,0,0.0095
"AnxSWk",0.1528,0,0,0.0789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816,0,0,0,0,0,0,0,0,0,0,0,0.064,0,0.1464,0
